epoch,step,test_acc,test_loss,train_loss,val_acc,val_loss
0,1,,,3.530414342880249,,
0,3,,,3.2611312866210938,,
0,5,,,3.116415500640869,,
0,7,,,2.9981393814086914,,
0,9,,,2.889592170715332,,
0,11,,,2.8213725090026855,,
0,13,,,2.7447800636291504,,
0,15,,,2.643796920776367,,
0,17,,,2.6697921752929688,,
0,19,,,2.6432130336761475,,
0,21,,,2.6037044525146484,,
0,23,,,2.572253704071045,,
0,25,,,2.495007038116455,,
0,27,,,2.4920365810394287,,
0,29,,,2.462320327758789,,
0,31,,,2.4378104209899902,,
0,33,,,2.4361085891723633,,
0,35,,,2.4263553619384766,,
0,37,,,2.402299404144287,,
0,39,,,2.3776469230651855,,
0,41,,,2.3826470375061035,,
0,43,,,2.3803224563598633,,
0,45,,,2.357057571411133,,
0,47,,,2.3539249897003174,,
0,49,,,2.344111919403076,,
0,51,,,2.3542749881744385,,
0,53,,,2.342240810394287,,
0,55,,,2.333974599838257,,
0,57,,,2.3481695652008057,,
0,59,,,2.340759754180908,,
0,61,,,2.336125135421753,,
0,63,,,2.3333704471588135,,
0,65,,,2.333778142929077,,
0,67,,,2.3266043663024902,,
0,69,,,2.32247257232666,,
0,71,,,2.315675973892212,,
0,73,,,2.3309266567230225,,
0,75,,,2.3325812816619873,,
0,77,,,2.32607102394104,,
0,79,,,2.315955638885498,,
0,81,,,2.337219715118408,,
0,83,,,2.3210549354553223,,
0,85,,,2.324103593826294,,
0,87,,,2.3203463554382324,,
0,89,,,2.317321538925171,,
0,91,,,2.325928211212158,,
0,93,,,2.321514129638672,,
0,95,,,2.325413703918457,,
0,97,,,2.3116188049316406,,
0,99,,,2.3238420486450195,,
0,101,,,2.321967124938965,,
0,103,,,2.3155720233917236,,
0,105,,,2.317542552947998,,
0,107,,,2.319540023803711,,
0,109,,,2.31451153755188,,
0,111,,,2.317423105239868,,
0,113,,,2.313882350921631,,
0,115,,,2.317573308944702,,
0,117,,,2.307705879211426,,
0,119,,,2.3143959045410156,,
0,121,,,2.325540542602539,,
0,123,,,2.3183412551879883,,
0,125,,,2.312833786010742,,
0,127,,,2.309138298034668,,
0,129,,,2.318655014038086,,
0,131,,,2.3132805824279785,,
0,133,,,2.315002679824829,,
0,135,,,2.331841468811035,,
0,137,,,2.3145785331726074,,
0,139,,,2.3208630084991455,,
0,141,,,2.323699474334717,,
0,143,,,2.3265371322631836,,
0,145,,,2.3147754669189453,,
0,147,,,2.312248945236206,,
0,149,,,2.3185207843780518,,
0,151,,,2.3282947540283203,,
0,153,,,2.312882423400879,,
0,155,,,2.309312582015991,,
0,157,,,2.3126416206359863,,
0,159,,,2.318293571472168,,
0,161,,,2.3205251693725586,,
0,163,,,2.3223676681518555,,
0,165,,,2.3250956535339355,,
0,167,,,2.32364821434021,,
0,169,,,2.3191771507263184,,
0,171,,,2.31477952003479,,
0,173,,,2.3247947692871094,,
0,175,,,2.3200807571411133,,
0,177,,,2.3150410652160645,,
0,179,,,2.3123269081115723,,
0,181,,,2.317528009414673,,
0,183,,,2.3258426189422607,,
0,185,,,2.311819553375244,,
0,187,,,2.307314395904541,,
0,189,,,2.3166284561157227,,
