epoch,step,train_loss,val_acc,val_loss
0,1,3.2831575870513916,,
0,3,3.2825450897216797,,
0,5,3.280862331390381,,
0,7,3.279165029525757,,
0,9,3.275120258331299,,
0,11,3.2726311683654785,,
0,13,3.2747395038604736,,
0,15,3.2712137699127197,,
0,17,3.273026466369629,,
0,19,3.2679402828216553,,
0,21,3.2686893939971924,,
0,23,3.264347791671753,,
0,25,3.2603518962860107,,
0,27,3.2560324668884277,,
0,29,3.2575933933258057,,
0,31,3.255505323410034,,
0,33,3.255122423171997,,
0,35,3.2520508766174316,,
0,37,3.248430013656616,,
0,39,3.2467100620269775,,
0,41,3.2496182918548584,,
0,43,3.247591495513916,,
0,45,3.240108013153076,,
0,47,3.2389872074127197,,
0,49,3.2397379875183105,,
0,51,3.2373228073120117,,
0,53,3.2355403900146484,,
0,55,3.233156204223633,,
0,57,3.227609872817993,,
0,59,3.22918963432312,,
0,61,3.225071668624878,,
0,63,3.2245938777923584,,
0,65,3.220618963241577,,
0,67,3.220019578933716,,
0,69,3.224294900894165,,
0,71,3.2152271270751953,,
0,73,3.2138144969940186,,
0,75,3.2106146812438965,,
0,77,3.213050127029419,,
0,79,3.205756664276123,,
0,81,3.2095794677734375,,
0,83,3.204467296600342,,
0,85,3.2020888328552246,,
0,87,3.199553966522217,,
0,89,3.1966733932495117,,
0,91,3.194396495819092,,
0,93,3.2026238441467285,,
0,95,3.196265935897827,,
0,97,3.193160057067871,,
0,99,3.185142993927002,,
0,101,3.1852619647979736,,
0,103,3.185214042663574,,
0,105,3.1809298992156982,,
0,107,3.179433822631836,,
0,109,3.1766927242279053,,
0,111,3.1746091842651367,,
0,113,3.1738405227661133,,
0,115,3.1729586124420166,,
0,117,3.172940731048584,,
0,119,3.163963556289673,,
0,121,3.17075777053833,,
0,123,3.16666841506958,,
0,125,3.1637046337127686,,
0,127,3.1561760902404785,,
0,129,3.1583335399627686,,
0,131,3.1546714305877686,,
0,133,3.150642156600952,,
0,135,3.1520941257476807,,
0,137,3.146705150604248,,
0,139,3.1492063999176025,,
0,141,3.144399404525757,,
0,143,3.1420459747314453,,
0,145,3.1361780166625977,,
0,147,3.1408896446228027,,
0,149,3.135037422180176,,
0,151,3.134060859680176,,
0,153,3.1305038928985596,,
0,155,3.122709274291992,,
0,157,3.122420072555542,,
0,159,3.1238150596618652,,
0,161,3.1271400451660156,,
0,163,3.119997501373291,,
0,165,3.117647886276245,,
0,167,3.1145803928375244,,
0,169,3.112727165222168,,
0,171,3.107748508453369,,
0,173,3.1078007221221924,,
0,175,3.1057608127593994,,
0,177,3.1045734882354736,,
0,179,3.100039482116699,,
0,181,3.1014645099639893,,
0,183,3.095367193222046,,
0,185,3.09615421295166,,
0,187,3.091672420501709,,
0,189,3.07692551612854,,
0,191,3.092806339263916,,
0,193,3.0882835388183594,,
0,195,3.085327386856079,,
0,197,3.0838305950164795,,
0,199,3.0822153091430664,,
0,201,3.0751242637634277,,
0,203,3.0730719566345215,,
0,205,3.070526123046875,,
0,207,3.067714214324951,,
0,209,3.068696975708008,,
0,211,3.062943458557129,,
0,213,3.0652191638946533,,
0,215,3.0589022636413574,,
0,217,3.0574862957000732,,
0,219,3.0530571937561035,,
0,221,3.0568442344665527,,
0,223,3.046008586883545,,
0,225,3.0505967140197754,,
0,227,3.039830207824707,,
0,229,3.045166492462158,,
0,231,3.0405843257904053,,
0,233,3.0317018032073975,,
0,235,3.0261521339416504,,
0,237,3.0331645011901855,,
0,239,3.0335309505462646,,
0,241,3.028611421585083,,
0,243,3.0230495929718018,,
0,245,3.025505304336548,,
0,247,3.018094778060913,,
0,249,3.0118939876556396,,
0,251,3.0138423442840576,,
0,253,3.007786512374878,,
0,255,3.004117488861084,,
0,257,2.993692636489868,,
0,259,3.0022330284118652,,
0,261,2.9941234588623047,,
0,263,2.9928297996520996,,
0,265,2.987797975540161,,
0,267,2.983426332473755,,
0,269,2.9929637908935547,,
0,271,2.9785797595977783,,
0,273,2.9843084812164307,,
0,275,2.983093500137329,,
0,277,2.9884636402130127,,
0,279,2.980686664581299,,
0,281,2.9835824966430664,,
0,283,2.977093458175659,,
0,285,2.9616520404815674,,
0,287,2.967088222503662,,
0,289,2.960923194885254,,
0,291,2.9492030143737793,,
0,293,2.952544689178467,,
0,295,2.967212200164795,,
0,297,2.9469165802001953,,
0,299,2.954007148742676,,
0,301,2.9546306133270264,,
0,303,2.9365012645721436,,
0,305,2.93892765045166,,
0,307,2.9334981441497803,,
0,309,2.9420669078826904,,
0,311,2.9197139739990234,,
0,312,,0.18433687090873718,2.928215265274048
1,313,2.921905517578125,,
1,315,2.932713508605957,,
1,317,2.9177517890930176,,
1,319,2.9205286502838135,,
1,321,2.911848783493042,,
1,323,2.9222075939178467,,
1,325,2.9100778102874756,,
1,327,2.919485330581665,,
1,329,2.898954153060913,,
1,331,2.9047110080718994,,
1,333,2.8969738483428955,,
1,335,2.893939971923828,,
1,337,2.898958206176758,,
1,339,2.8930020332336426,,
1,341,2.87741756439209,,
1,343,2.876945734024048,,
1,345,2.897528886795044,,
1,347,2.871718645095825,,
1,349,2.8758633136749268,,
1,351,2.8618810176849365,,
1,353,2.8542118072509766,,
1,355,2.868618965148926,,
1,357,2.8698089122772217,,
1,359,2.862196207046509,,
1,361,2.8514888286590576,,
1,363,2.8591198921203613,,
1,365,2.859006404876709,,
1,367,2.854790449142456,,
1,369,2.8435308933258057,,
1,371,2.848212957382202,,
1,373,2.8324661254882812,,
1,375,2.8216392993927,,
1,377,2.8111343383789062,,
1,379,2.836042642593384,,
1,381,2.81716251373291,,
1,383,2.8274624347686768,,
1,385,2.811199188232422,,
1,387,2.8204894065856934,,
1,389,2.8249104022979736,,
1,391,2.816307544708252,,
1,393,2.804558038711548,,
1,395,2.8092401027679443,,
1,397,2.8168115615844727,,
1,399,2.8010990619659424,,
1,401,2.7898242473602295,,
1,403,2.7835071086883545,,
1,405,2.7879552841186523,,
1,407,2.763740301132202,,
1,409,2.7874984741210938,,
1,411,2.7767250537872314,,
1,413,2.7735824584960938,,
1,415,2.7674646377563477,,
1,417,2.774350166320801,,
1,419,2.765066146850586,,
1,421,2.7554502487182617,,
1,423,2.7630858421325684,,
1,425,2.7639379501342773,,
1,427,2.756514310836792,,
1,429,2.7519326210021973,,
