epoch,step,train_loss,val_acc,val_loss
0,1,3.2758376598358154,,
0,3,3.2714486122131348,,
0,5,3.2673568725585938,,
0,7,3.267393112182617,,
0,9,3.2629079818725586,,
0,11,3.2613525390625,,
0,13,3.257230758666992,,
0,15,3.26227068901062,,
0,17,3.263979434967041,,
0,19,3.2567625045776367,,
0,21,3.2565534114837646,,
0,23,3.257767677307129,,
0,25,3.2565393447875977,,
0,27,3.249391555786133,,
0,29,3.249917984008789,,
0,31,3.247398853302002,,
0,33,3.243133544921875,,
0,35,3.2421960830688477,,
0,37,3.24314546585083,,
0,39,3.2403197288513184,,
0,41,3.2443103790283203,,
0,43,3.2320709228515625,,
0,45,3.238455295562744,,
0,47,3.236034870147705,,
0,49,3.2294743061065674,,
0,51,3.233283519744873,,
0,53,3.229733943939209,,
0,55,3.2213854789733887,,
0,57,3.223727226257324,,
0,59,3.222395896911621,,
0,61,3.2258553504943848,,
0,63,3.2194085121154785,,
0,65,3.217824697494507,,
0,67,3.218773365020752,,
0,69,3.2170329093933105,,
0,71,3.2123501300811768,,
0,73,3.211215019226074,,
0,75,3.2154250144958496,,
0,77,3.2091920375823975,,
0,79,3.210303544998169,,
0,81,3.207709789276123,,
0,83,3.204378843307495,,
0,85,3.2046682834625244,,
0,87,3.2013635635375977,,
0,89,3.1992223262786865,,
0,91,3.2007029056549072,,
0,93,3.1942639350891113,,
0,95,3.1931772232055664,,
0,97,3.1932969093322754,,
0,99,3.1937248706817627,,
0,101,3.1897783279418945,,
0,103,3.1912808418273926,,
0,105,3.186915874481201,,
0,107,3.1845316886901855,,
0,109,3.1840038299560547,,
0,111,3.1819214820861816,,
0,113,3.1797235012054443,,
0,115,3.17933988571167,,
0,117,3.1770853996276855,,
0,119,3.1751670837402344,,
0,121,3.171659469604492,,
0,123,3.171495199203491,,
0,125,3.1732988357543945,,
0,127,3.1715941429138184,,
0,129,3.165123462677002,,
0,131,3.162808418273926,,
0,133,3.1649022102355957,,
0,135,3.16184663772583,,
0,137,3.161287784576416,,
0,139,3.1599745750427246,,
0,141,3.1588947772979736,,
0,143,3.156059503555298,,
0,145,3.1538801193237305,,
0,147,3.149343729019165,,
0,149,3.1462326049804688,,
0,151,3.148195266723633,,
0,153,3.1468923091888428,,
0,155,3.144774913787842,,
0,157,3.1476428508758545,,
0,159,3.1438260078430176,,
0,161,3.1430726051330566,,
0,163,3.137193441390991,,
0,165,3.1404247283935547,,
0,167,3.132111072540283,,
0,169,3.1310548782348633,,
0,171,3.130519390106201,,
0,173,3.1301116943359375,,
0,175,3.123936176300049,,
0,177,3.126704692840576,,
0,179,3.125561237335205,,
0,181,3.118838310241699,,
0,183,3.1184418201446533,,
0,185,3.11881685256958,,
0,187,3.1190805435180664,,
0,189,3.116366386413574,,
0,191,3.1092495918273926,,
0,193,3.1099092960357666,,
0,195,3.109165668487549,,
0,197,3.1014065742492676,,
0,199,3.104283571243286,,
0,201,3.100581645965576,,
0,203,3.0992648601531982,,
0,205,3.096891164779663,,
0,207,3.0957999229431152,,
0,209,3.09281325340271,,
0,211,3.093620538711548,,
0,213,3.0908708572387695,,
0,215,3.0864014625549316,,
0,217,3.0861055850982666,,
0,219,3.0827362537384033,,
0,221,3.0825154781341553,,
0,223,3.0805320739746094,,
0,225,3.080446243286133,,
0,227,3.079514265060425,,
0,229,3.0731539726257324,,
0,231,3.0715150833129883,,
0,233,3.072387218475342,,
0,235,3.0664725303649902,,
0,237,3.064527988433838,,
0,239,3.0658090114593506,,
0,241,3.061927318572998,,
0,243,3.0550289154052734,,
0,245,3.056103229522705,,
0,247,3.0561866760253906,,
0,249,3.0482749938964844,,
0,251,3.0583014488220215,,
0,253,3.0491461753845215,,
0,255,3.0508222579956055,,
0,257,3.0456905364990234,,
0,259,3.04563045501709,,
0,261,3.0420379638671875,,
0,263,3.041640281677246,,
0,265,3.0358548164367676,,
0,267,3.0364670753479004,,
0,269,3.0384442806243896,,
0,271,3.030280113220215,,
0,273,3.0303778648376465,,
0,275,3.0270893573760986,,
0,277,3.024048328399658,,
0,279,3.0208632946014404,,
0,281,3.017606735229492,,
0,283,3.0243911743164062,,
0,285,3.0181424617767334,,
0,287,3.0126123428344727,,
0,289,3.014273166656494,,
0,291,3.007000684738159,,
0,293,3.009601354598999,,
0,295,3.007354259490967,,
0,297,3.0094149112701416,,
0,299,3.0031440258026123,,
0,301,2.9994924068450928,,
0,303,2.996992588043213,,
0,305,3.0012731552124023,,
0,307,2.9905710220336914,,
0,309,2.9955766201019287,,
0,311,2.9901375770568848,,
0,312,,0.04645929113030434,2.993001699447632
1,313,2.984071731567383,,
1,315,2.9828548431396484,,
1,317,2.9866325855255127,,
1,319,2.977818727493286,,
1,321,2.9742820262908936,,
1,323,2.9854040145874023,,
1,325,2.9732680320739746,,
1,327,2.9716410636901855,,
