epoch,step,test_acc,test_loss,train_loss,val_acc,val_loss
0,1,,,1.5293816328048706,,
0,3,,,1.4266003370285034,,
0,5,,,1.5148197412490845,,
0,7,,,1.4591188430786133,,
0,9,,,1.523012399673462,,
0,11,,,1.5096110105514526,,
0,13,,,1.4712985754013062,,
0,15,,,1.558403491973877,,
0,17,,,1.5192136764526367,,
0,19,,,1.4227765798568726,,
0,21,,,1.5202263593673706,,
0,23,,,1.545593500137329,,
0,25,,,1.515699863433838,,
0,27,,,1.5645228624343872,,
0,29,,,1.5103623867034912,,
0,31,,,1.5933465957641602,,
0,33,,,1.5363147258758545,,
0,35,,,1.4876048564910889,,
0,37,,,1.535318374633789,,
0,39,,,1.4939923286437988,,
0,41,,,1.4178659915924072,,
0,43,,,1.5889205932617188,,
0,45,,,1.4623695611953735,,
0,47,,,1.602052927017212,,
0,49,,,1.5384559631347656,,
0,51,,,1.515913963317871,,
0,53,,,1.569612979888916,,
0,55,,,1.4450669288635254,,
0,57,,,1.442789077758789,,
0,59,,,1.5747941732406616,,
0,61,,,1.518455982208252,,
0,63,,,1.520153284072876,,
0,65,,,1.5145657062530518,,
0,67,,,1.5412335395812988,,
0,69,,,1.5798169374465942,,
0,71,,,1.4907217025756836,,
0,73,,,1.6004421710968018,,
0,75,,,1.5534121990203857,,
0,77,,,1.5651805400848389,,
0,79,,,1.6182687282562256,,
0,81,,,1.5358558893203735,,
0,83,,,1.5665693283081055,,
0,85,,,1.5486228466033936,,
0,87,,,1.446852207183838,,
0,89,,,1.610518217086792,,
0,91,,,1.5117402076721191,,
0,93,,,1.4301260709762573,,
0,95,,,1.5159111022949219,,
0,97,,,1.608830451965332,,
0,99,,,1.564110517501831,,
0,101,,,1.4684019088745117,,
0,103,,,1.5088608264923096,,
0,105,,,1.5482792854309082,,
0,107,,,1.4569807052612305,,
0,109,,,1.4837768077850342,,
0,111,,,1.6012234687805176,,
0,113,,,1.5524365901947021,,
0,115,,,1.568539023399353,,
0,117,,,1.5955898761749268,,
0,119,,,1.5354772806167603,,
0,121,,,1.5034809112548828,,
0,123,,,1.4764466285705566,,
0,125,,,1.5494753122329712,,
0,127,,,1.4987735748291016,,
0,129,,,1.4946733713150024,,
0,131,,,1.4663166999816895,,
0,133,,,1.5776658058166504,,
0,135,,,1.615708827972412,,
0,137,,,1.640148639678955,,
0,139,,,1.5911877155303955,,
0,141,,,1.558597445487976,,
0,143,,,1.550119161605835,,
0,145,,,1.5770511627197266,,
0,147,,,1.5690674781799316,,
0,149,,,1.4845186471939087,,
0,151,,,1.5957298278808594,,
0,153,,,1.4829074144363403,,
0,155,,,1.577329397201538,,
